"Plot Title: QuestU_Remote_Weather_Station pre c-ston"
"#","Date Time, GMT-07:00","Rain, mm (LGR S/N: 10666706, SEN S/N: 10573345, LBL: Rain)","Temp, °C (LGR S/N: 10666706, SEN S/N: 10658214, LBL: Temp)","RH, % (LGR S/N: 10666706, SEN S/N: 10658214, LBL: RH)","Wind Direction, ø (LGR S/N: 10666706, SEN S/N: 10663457, LBL: Wind Direct.)","Wind Speed, m/s (LGR S/N: 10666706, SEN S/N: 10663496, LBL: Wind Speed)","Gust Speed, m/s (LGR S/N: 10666706, SEN S/N: 10663496, LBL: Gusts)"
305,09/26/15 01:04:59  PM,0.00,15.533,75.800,37.9,0.25,2.01
306,09/26/15 01:19:59  PM,0.00,15.485,74.400,14.0,0.50,2.52
307,09/26/15 01:34:59  PM,0.00,16.392,70.500,23.9,0.50,3.02
308,09/26/15 01:49:59  PM,0.00,14.792,75.900,341.2,0.76,3.78
309,09/26/15 02:04:59  PM,0.00,15.270,73.100,307.5,0.25,2.01
310,09/26/15 02:19:59  PM,0.00,14.601,72.400,293.4,0.76,4.03
311,09/26/15 02:34:59  PM,0.00,15.247,70.000,321.5,0.50,2.77
312,09/26/15 02:49:59  PM,0.00,15.366,70.700,342.6,0.50,3.27
313,09/26/15 03:04:59  PM,0.00,15.223,72.000,344.0,1.01,3.27
314,09/26/15 03:19:59  PM,0.00,16.010,71.700,328.5,0.50,2.52
315,09/26/15 03:34:59  PM,0.00,15.843,70.400,300.4,1.01,3.27
316,09/26/15 03:49:59  PM,0.00,15.843,67.400,344.0,0.76,3.02
317,09/26/15 04:04:59  PM,0.00,15.509,67.300,315.9,0.50,4.28
318,09/26/15 04:19:59  PM,0.00,16.106,66.400,351.0,0.25,2.27
319,09/26/15 04:34:59  PM,0.00,16.296,65.700,342.6,0.50,2.27
320,09/26/15 04:49:59  PM,0.00,16.368,63.100,352.4,0.25,2.27
321,09/26/15 05:04:59  PM,0.00,15.939,64.200,9.8,0.25,2.01
322,09/26/15 05:19:59  PM,0.00,15.199,65.400,42.1,0.25,2.27
323,09/26/15 05:34:59  PM,0.00,15.247,64.100,81.4,0.00,1.26
324,09/26/15 05:49:59  PM,0.00,15.605,64.500,355.2,0.00,0.50
325,09/26/15 06:04:59  PM,0.00,13.978,69.800,346.8,0.00,1.76
326,09/26/15 06:19:59  PM,0.00,11.929,82.300,355.2,0.00,0.76
327,09/26/15 06:34:59  PM,0.00,10.712,88.200,355.2,0.00,0.25
328,09/26/15 06:49:59  PM,0.00,10.124,90.000,355.2,0.00,0.25
329,09/26/15 07:04:59  PM,0.00,9.460,91.700,355.2,0.00,0.00
330,09/26/15 07:19:59  PM,0.00,9.682,92.300,8.4,0.00,1.01
331,09/26/15 07:34:59  PM,0.00,9.780,92.100,171.3,0.00,0.76
332,09/26/15 07:49:59  PM,0.00,10.075,90.500,198.0,0.00,1.26
333,09/26/15 08:04:59  PM,0.00,9.089,94.000,164.3,0.00,1.01
334,09/26/15 08:19:59  PM,0.00,10.369,88.600,165.7,0.00,1.26
335,09/26/15 08:34:59  PM,0.00,9.361,91.900,165.7,0.00,1.76
336,09/26/15 08:49:59  PM,0.00,9.336,90.800,224.6,0.00,1.26
337,09/26/15 09:04:59  PM,0.00,8.817,92.500,205.0,0.00,1.26
338,09/26/15 09:19:59  PM,0.00,9.312,90.000,205.0,0.00,1.01
339,09/26/15 09:34:59  PM,0.00,8.941,90.600,172.7,0.00,0.50
340,09/26/15 09:49:59  PM,0.00,7.770,94.200,119.3,0.00,0.50
341,09/26/15 10:04:59  PM,0.00,7.770,93.600,75.8,0.00,0.00
342,09/26/15 10:19:59  PM,0.00,7.494,95.400,106.7,0.00,0.50
343,09/26/15 10:34:59  PM,0.00,8.270,92.600,154.4,0.00,1.26
344,09/26/15 10:49:59  PM,0.00,8.270,92.500,141.8,0.00,1.51
345,09/26/15 11:04:59  PM,0.00,7.770,94.000,153.0,0.00,1.01
346,09/26/15 11:19:59  PM,0.00,7.795,94.400,176.9,0.00,1.26
347,09/26/15 11:34:59  PM,0.00,6.990,95.400,178.3,0.00,1.01
348,09/26/15 11:49:59  PM,0.00,6.813,96.800,136.2,0.00,1.01
349,09/27/15 12:04:59  AM,0.00,6.484,96.500,120.7,0.00,0.00
350,09/27/15 12:19:59  AM,0.00,6.509,97.400,119.3,0.00,0.25
351,09/27/15 12:34:59  AM,0.00,6.990,95.900,165.7,0.00,1.26
352,09/27/15 12:49:59  AM,0.00,6.864,95.400,162.9,0.00,1.01
353,09/27/15 01:04:59  AM,0.00,6.687,94.900,146.0,0.00,1.26
354,09/27/15 01:19:59  AM,0.00,6.585,95.100,146.0,0.00,0.76
355,09/27/15 01:34:59  AM,0.00,6.788,95.000,133.4,0.00,0.76
356,09/27/15 01:49:59  AM,0.00,6.306,95.300,134.8,0.00,0.00
357,09/27/15 02:04:59  AM,0.00,6.433,95.600,136.2,0.00,0.25
358,09/27/15 02:19:59  AM,0.00,6.357,94.600,186.7,0.00,0.76
359,09/27/15 02:34:59  AM,0.00,6.255,96.100,167.1,0.00,1.01
360,09/27/15 02:49:59  AM,0.00,5.872,95.400,143.2,0.00,0.50
361,09/27/15 03:04:59  AM,0.00,5.205,97.200,143.2,0.00,0.00
362,09/27/15 03:19:59  AM,0.00,5.257,97.200,143.2,0.00,0.00
363,09/27/15 03:34:59  AM,0.00,4.973,97.600,143.2,0.00,0.00
364,09/27/15 03:49:59  AM,0.00,5.257,98.000,141.8,0.00,1.01
365,09/27/15 04:04:59  AM,0.00,5.565,97.500,143.2,0.00,0.76
366,09/27/15 04:19:59  AM,0.00,5.462,97.300,167.1,0.00,0.00
367,09/27/15 04:34:59  AM,0.00,5.847,97.400,161.5,0.00,0.50
368,09/27/15 04:49:59  AM,0.00,6.281,96.000,174.1,0.00,0.25
369,09/27/15 05:04:59  AM,0.00,6.179,96.200,165.7,0.00,0.50
370,09/27/15 05:19:59  AM,0.00,6.153,96.700,158.6,0.00,0.00
371,09/27/15 05:34:59  AM,0.00,6.179,96.100,154.4,0.00,0.76
372,09/27/15 05:49:59  AM,0.00,6.255,96.600,154.4,0.00,0.00
373,09/27/15 06:04:59  AM,0.00,6.535,95.600,154.4,0.00,0.50
374,09/27/15 06:19:59  AM,0.00,6.306,96.900,154.4,0.00,0.25
375,09/27/15 06:34:59  AM,0.00,6.560,96.100,154.4,0.00,0.00
376,09/27/15 06:49:59  AM,0.00,6.661,95.900,157.2,0.00,0.00
377,09/27/15 07:04:59  AM,0.00,6.204,97.200,157.2,0.00,0.00
378,09/27/15 07:19:59  AM,0.00,6.128,97.600,157.2,0.00,0.00
379,09/27/15 07:34:59  AM,0.00,6.204,97.900,157.2,0.00,0.00
380,09/27/15 07:49:59  AM,0.00,6.128,96.900,157.2,0.00,0.00
381,09/27/15 08:04:59  AM,0.00,5.745,97.700,157.2,0.00,0.00
382,09/27/15 08:19:59  AM,0.00,5.770,98.200,157.2,0.00,0.25
383,09/27/15 08:34:59  AM,0.00,7.594,96.300,154.4,0.00,0.25
384,09/27/15 08:49:59  AM,0.00,9.188,91.800,151.6,0.00,0.00
385,09/27/15 09:04:59  AM,0.00,10.222,89.300,141.8,0.00,0.25
386,09/27/15 09:19:59  AM,0.00,9.706,88.600,154.4,0.00,1.01
387,09/27/15 09:34:59  AM,0.00,10.296,86.100,308.9,0.00,0.76
388,09/27/15 09:49:59  AM,0.00,10.394,85.800,311.7,0.25,1.76
389,09/27/15 10:04:59  AM,0.00,10.834,84.200,321.5,0.25,1.51
390,09/27/15 10:19:59  AM,0.00,11.419,82.300,332.7,0.00,1.51
391,09/27/15 10:34:59  AM,0.00,12.534,79.200,339.7,0.00,2.01
392,09/27/15 10:49:59  AM,0.00,12.219,77.400,332.7,0.76,2.27
393,09/27/15 11:04:59  AM,0.00,12.727,75.700,331.3,0.50,1.76
394,09/27/15 11:19:59  AM,0.00,13.112,74.700,335.5,0.50,1.76
395,09/27/15 11:34:59  AM,0.00,14.146,69.700,324.3,0.00,0.76
396,09/27/15 11:49:59  AM,0.00,14.242,69.300,22.5,0.50,2.01
397,09/27/15 12:04:59  PM,0.00,14.457,69.900,355.2,0.25,2.01
398,09/27/15 12:19:59  PM,0.00,14.553,67.100,15.4,0.25,3.27
399,09/27/15 12:34:59  PM,0.00,14.768,65.100,331.3,0.50,2.52
400,09/27/15 12:49:59  PM,0.00,15.700,64.700,355.2,0.50,3.02
401,09/27/15 01:04:59  PM,0.00,16.034,66.000,21.1,0.50,2.52
402,09/27/15 01:19:59  PM,0.00,16.201,64.900,5.6,0.25,2.27
403,09/27/15 01:34:59  PM,0.00,15.557,63.600,342.6,0.50,2.52
404,09/27/15 01:49:59  PM,0.00,16.201,62.800,4.2,0.76,3.02
405,09/27/15 02:04:59  PM,0.00,16.129,62.000,351.0,0.50,3.02
406,09/27/15 02:19:59  PM,0.00,15.605,61.000,11.2,0.50,3.53
407,09/27/15 02:34:59  PM,0.00,16.249,60.400,329.9,1.01,2.77
408,09/27/15 02:49:59  PM,0.00,16.082,59.600,345.4,0.76,3.02
409,09/27/15 03:04:59  PM,0.00,15.986,61.100,329.9,0.76,3.27
410,09/27/15 03:19:59  PM,0.00,16.010,59.900,342.6,1.01,3.27
411,09/27/15 03:34:59  PM,0.00,15.843,58.300,322.9,0.50,2.01
412,09/27/15 03:49:59  PM,0.00,16.415,58.700,355.2,0.25,2.77
413,09/27/15 04:04:59  PM,0.00,16.082,60.200,280.8,0.50,2.01
414,09/27/15 04:19:59  PM,0.00,16.296,59.300,318.7,0.50,2.27
415,09/27/15 04:34:59  PM,0.00,16.582,60.700,328.5,0.50,2.27
416,09/27/15 04:49:59  PM,0.00,16.677,61.600,355.2,0.25,2.27
417,09/27/15 05:04:59  PM,0.00,16.249,63.000,12.6,0.00,1.01
418,09/27/15 05:19:59  PM,0.00,16.106,64.200,15.4,0.00,0.76
419,09/27/15 05:34:59  PM,0.00,15.986,64.600,348.2,0.00,2.01
420,09/27/15 05:49:59  PM,0.00,15.676,67.100,4.2,0.00,0.00
421,09/27/15 06:04:59  PM,0.00,14.505,69.100,7.0,0.00,0.25
422,09/27/15 06:19:59  PM,0.00,12.292,80.700,8.4,0.00,0.00
423,09/27/15 06:34:59  PM,0.00,11.224,86.600,8.4,0.00,0.00
424,09/27/15 06:49:59  PM,0.00,10.541,89.400,8.4,0.00,0.00
425,09/27/15 07:04:59  PM,0.00,10.296,89.600,8.4,0.00,0.00
426,09/27/15 07:19:59  PM,0.00,10.541,88.400,99.7,0.00,0.76
427,09/27/15 07:34:59  PM,0.00,10.418,89.200,169.9,0.00,1.51
428,09/27/15 07:49:59  PM,0.00,10.736,87.600,144.6,0.00,1.76
429,09/27/15 08:04:59  PM,0.00,10.173,89.600,150.2,0.00,0.00
430,09/27/15 08:19:59  PM,0.00,10.001,90.200,150.2,0.00,1.26
431,09/27/15 08:34:59  PM,0.00,9.829,90.100,132.0,0.00,1.76
432,09/27/15 08:49:59  PM,0.00,9.509,91.300,148.8,0.00,1.26
433,09/27/15 09:04:59  PM,0.00,9.485,91.100,162.9,0.00,1.26
434,09/27/15 09:19:59  PM,0.00,9.706,89.800,164.3,0.00,1.51
435,09/27/15 09:34:59  PM,0.00,9.608,89.200,161.5,0.00,1.01
436,09/27/15 09:49:59  PM,0.00,9.312,89.900,146.0,0.00,1.01
437,09/27/15 10:04:59  PM,0.00,9.410,89.600,150.2,0.00,1.01
438,09/27/15 10:19:59  PM,0.00,9.188,90.500,161.5,0.00,0.50
439,09/27/15 10:34:59  PM,0.00,9.262,89.500,148.8,0.00,1.26
440,09/27/15 10:49:59  PM,0.00,9.114,90.000,139.0,0.00,1.26
441,09/27/15 11:04:59  PM,0.00,8.618,90.900,164.3,0.00,0.76
442,09/27/15 11:19:59  PM,0.00,8.941,90.900,154.4,0.00,0.50
443,09/27/15 11:34:59  PM,0.00,9.015,90.200,185.3,0.00,0.76
444,09/27/15 11:49:59  PM,0.00,8.519,91.300,154.4,0.00,0.25
445,09/28/15 12:04:59  AM,0.00,8.220,92.200,132.0,0.00,0.25
446,09/28/15 12:19:59  AM,0.00,8.394,92.000,162.9,0.00,1.01
447,09/28/15 12:34:59  AM,0.00,8.070,92.600,183.9,0.00,0.50
448,09/28/15 12:49:59  AM,0.00,8.220,92.100,160.0,0.00,1.01
449,09/28/15 01:04:59  AM,0.00,7.795,93.900,147.4,0.00,1.26
450,09/28/15 01:19:59  AM,0.00,8.270,91.800,183.9,0.00,1.51
451,09/28/15 01:34:59  AM,0.00,7.820,92.800,155.8,0.00,1.51
452,09/28/15 01:49:59  AM,0.00,7.469,94.400,157.2,0.00,0.76
453,09/28/15 02:04:59  AM,0.00,7.645,92.700,168.5,0.00,0.25
454,09/28/15 02:19:59  AM,0.00,7.720,92.700,169.9,0.00,0.76
455,09/28/15 02:34:59  AM,0.00,7.845,92.600,161.5,0.00,0.25
456,09/28/15 02:49:59  AM,0.00,7.845,92.100,155.8,0.00,0.76
457,09/28/15 03:04:59  AM,0.00,7.870,92.200,188.1,0.00,1.01
458,09/28/15 03:19:59  AM,0.00,7.469,92.900,122.1,0.00,0.50
459,09/28/15 03:34:59  AM,0.00,7.645,93.000,157.2,0.00,1.51
460,09/28/15 03:49:59  AM,0.00,7.318,93.700,124.9,0.00,0.50
461,09/28/15 04:04:59  AM,0.00,7.494,92.500,235.9,0.00,1.01
462,09/28/15 04:19:59  AM,0.00,7.720,91.400,164.3,0.00,1.01
463,09/28/15 04:34:59  AM,0.00,7.519,92.000,190.9,0.00,0.76
464,09/28/15 04:49:59  AM,0.00,7.116,93.200,186.7,0.00,1.26
465,09/28/15 05:04:59  AM,0.00,7.444,92.700,206.4,0.00,0.76
466,09/28/15 05:19:59  AM,0.00,7.519,93.600,183.9,0.00,1.26
467,09/28/15 05:34:59  AM,0.00,6.585,95.300,157.2,0.00,0.50
468,09/28/15 05:49:59  AM,0.00,7.116,93.900,157.2,0.00,0.50
469,09/28/15 06:04:59  AM,0.00,7.619,91.900,176.9,0.00,1.01
470,09/28/15 06:19:59  AM,0.00,7.670,91.100,235.9,0.00,1.01
471,09/28/15 06:34:59  AM,0.00,7.192,92.100,115.1,0.00,0.50
472,09/28/15 06:49:59  AM,0.00,6.255,94.800,148.8,0.00,0.25
473,09/28/15 07:04:59  AM,0.00,7.066,93.300,171.3,0.00,1.76
474,09/28/15 07:19:59  AM,0.00,7.594,91.500,167.1,0.00,1.76
475,09/28/15 07:34:59  AM,0.00,6.990,92.800,157.2,0.00,0.76
476,09/28/15 07:49:59  AM,0.00,7.192,92.900,153.0,0.00,0.50
477,09/28/15 08:04:59  AM,0.00,7.619,91.400,172.7,0.00,1.26
478,09/28/15 08:19:59  AM,0.00,7.066,93.500,162.9,0.00,0.00
479,09/28/15 08:34:59  AM,0.00,9.064,89.200,162.9,0.00,0.25
480,09/28/15 08:49:59  AM,0.00,10.883,83.600,165.7,0.00,0.76
481,09/28/15 09:04:59  AM,0.00,10.590,84.600,179.7,0.00,0.76
482,09/28/15 09:19:59  AM,0.00,12.582,81.100,126.4,0.00,0.50
483,09/28/15 09:34:59  AM,0.00,12.389,78.700,169.9,0.00,0.76
484,09/28/15 09:49:59  AM,0.00,13.401,77.900,199.4,0.00,0.76
485,09/28/15 10:04:59  AM,0.00,13.858,75.700,348.2,0.00,1.51
486,09/28/15 10:19:59  AM,0.00,13.786,76.800,329.9,0.50,1.76
487,09/28/15 10:34:59  AM,0.00,14.361,72.700,315.9,0.50,2.01
488,09/28/15 10:49:59  AM,0.00,14.960,73.100,307.5,0.25,1.51
489,09/28/15 11:04:59  AM,0.00,15.843,70.900,282.2,0.00,1.01
490,09/28/15 11:19:59  AM,0.00,16.487,67.700,334.1,0.25,1.76
491,09/28/15 11:34:59  AM,0.00,16.844,65.700,311.7,0.25,1.76
492,09/28/15 11:49:59  AM,0.00,17.653,62.300,345.4,0.25,2.01
493,09/28/15 12:04:59  PM,0.00,17.534,59.700,336.9,0.25,1.76
494,09/28/15 12:19:59  PM,0.00,18.509,58.400,8.4,0.25,1.76
495,09/28/15 12:34:59  PM,0.00,19.199,56.500,346.8,0.50,2.52
496,09/28/15 12:49:59  PM,0.00,19.127,55.100,4.2,0.76,2.27
497,09/28/15 01:04:59  PM,0.00,19.841,54.000,346.8,0.50,2.01
498,09/28/15 01:19:59  PM,0.00,19.888,52.000,335.5,0.25,2.27
499,09/28/15 01:34:59  PM,0.00,20.293,51.200,342.6,0.25,2.52
500,09/28/15 01:49:59  PM,0.00,21.509,49.700,353.8,0.50,2.27
501,09/28/15 02:04:59  PM,0.00,21.748,48.600,345.4,0.25,1.76
502,09/28/15 02:19:59  PM,0.00,21.652,48.100,335.5,0.25,2.01
503,09/28/15 02:34:59  PM,0.00,21.867,45.600,355.2,0.76,2.27
504,09/28/15 02:49:59  PM,0.00,22.082,46.300,12.6,0.50,2.27
505,09/28/15 03:04:59  PM,0.00,22.537,45.500,342.6,0.50,2.77
506,09/28/15 03:19:59  PM,0.00,21.891,46.700,35.1,0.00,1.26
507,09/28/15 03:34:59  PM,0.00,21.246,48.000,18.3,0.25,2.27
508,09/28/15 03:49:59  PM,0.00,20.865,47.000,355.2,0.25,2.01
509,09/28/15 04:04:59  PM,0.00,21.270,46.300,46.3,0.00,1.01
510,09/28/15 04:19:59  PM,0.00,21.342,48.100,40.7,0.00,1.51
511,09/28/15 04:34:59  PM,0.00,20.603,50.200,44.9,0.00,1.26
512,09/28/15 04:49:59  PM,0.00,20.841,52.400,66.0,0.00,0.76
513,09/28/15 05:04:59  PM,0.00,19.960,51.000,5.6,0.25,1.76
514,09/28/15 05:19:59  PM,0.00,19.627,52.000,338.3,0.25,1.26
515,09/28/15 05:34:59  PM,0.00,19.413,51.700,341.2,0.00,0.50
516,09/28/15 05:49:59  PM,0.00,19.389,52.800,341.2,0.00,0.00
517,09/28/15 06:04:59  PM,0.00,16.725,65.200,341.2,0.00,0.00
518,09/28/15 06:19:59  PM,0.00,14.361,77.200,341.2,0.00,0.00
519,09/28/15 06:34:59  PM,0.00,13.714,82.900,249.9,0.00,0.76
520,09/28/15 06:49:59  PM,0.00,14.122,80.100,209.2,0.00,1.01
521,09/28/15 07:04:59  PM,0.00,14.098,79.700,176.9,0.00,1.26
522,09/28/15 07:19:59  PM,0.00,13.522,82.800,158.6,0.00,1.01
523,09/28/15 07:34:59  PM,0.00,13.906,80.700,132.0,0.00,0.76
524,09/28/15 07:49:59  PM,0.00,12.558,86.400,146.0,0.00,0.25
525,09/28/15 08:04:59  PM,0.00,12.364,87.400,148.8,0.00,0.76
526,09/28/15 08:19:59  PM,0.00,12.775,86.200,183.9,0.00,0.76
527,09/28/15 08:34:59  PM,0.00,12.678,86.000,183.9,0.00,0.50
528,09/28/15 08:49:59  PM,0.00,12.799,84.800,168.5,0.00,2.52
529,09/28/15 09:04:59  PM,0.00,12.896,83.600,160.0,0.00,1.76
530,09/28/15 09:19:59  PM,0.00,12.001,85.700,154.4,0.00,1.01
531,09/28/15 09:34:59  PM,0.00,12.534,84.200,172.7,0.00,1.01
532,09/28/15 09:49:59  PM,0.00,11.589,86.000,154.4,0.00,1.26
533,09/28/15 10:04:59  PM,0.00,11.516,88.000,151.6,0.00,1.76
534,09/28/15 10:19:59  PM,0.00,11.929,85.100,178.3,0.00,1.76
535,09/28/15 10:34:59  PM,0.00,12.147,83.600,153.0,0.00,1.76
536,09/28/15 10:49:59  PM,0.00,11.832,84.100,157.2,0.00,1.76
537,09/28/15 11:04:59  PM,0.00,11.540,84.800,144.6,0.00,1.26
538,09/28/15 11:19:59  PM,0.00,11.419,84.300,161.5,0.00,1.26
539,09/28/15 11:34:59  PM,0.00,11.321,84.700,182.5,0.00,1.26
540,09/28/15 11:49:59  PM,0.00,11.151,85.000,155.8,0.00,1.51
541,09/29/15 12:04:59  AM,0.00,11.175,84.800,182.5,0.00,1.26
542,09/29/15 12:19:59  AM,0.00,10.785,85.700,175.5,0.00,1.01
543,09/29/15 12:34:59  AM,0.00,10.736,86.900,165.7,0.00,1.26
544,09/29/15 12:49:59  AM,0.00,10.124,88.100,193.7,0.00,1.76
545,09/29/15 01:04:59  AM,0.00,10.222,88.400,183.9,0.00,0.50
546,09/29/15 01:19:59  AM,0.00,10.590,86.500,157.2,0.00,1.01
547,09/29/15 01:34:59  AM,0.00,10.026,87.900,147.4,0.00,0.50
548,09/29/15 01:49:59  AM,0.00,9.509,90.100,150.2,0.00,0.50
549,09/29/15 02:04:59  AM,0.00,8.891,91.700,151.6,0.00,0.25
550,09/29/15 02:19:59  AM,0.00,9.509,91.100,150.2,0.00,1.01
551,09/29/15 02:34:59  AM,0.00,10.271,87.700,182.5,0.00,1.26
552,09/29/15 02:49:59  AM,0.00,9.435,90.000,140.4,0.00,1.26
553,09/29/15 03:04:59  AM,0.00,9.213,91.600,143.2,0.00,1.51
554,09/29/15 03:19:59  AM,0.00,10.149,86.800,147.4,0.00,1.51
555,09/29/15 03:34:59  AM,0.00,9.558,88.900,130.6,0.00,0.25
556,09/29/15 03:49:59  AM,0.00,9.361,89.500,132.0,0.00,0.50
557,09/29/15 04:04:59  AM,0.00,9.509,89.700,136.2,0.00,0.76
558,09/29/15 04:19:59  AM,0.00,9.410,90.400,147.4,0.00,0.76
559,09/29/15 04:34:59  AM,0.00,8.394,93.300,178.3,0.00,0.50
560,09/29/15 04:49:59  AM,0.00,8.717,92.700,171.3,0.00,0.25
561,09/29/15 05:04:59  AM,0.00,8.693,92.200,168.5,0.00,0.76
562,09/29/15 05:19:59  AM,0.00,8.742,92.200,169.9,0.00,0.50
563,09/29/15 05:34:59  AM,0.00,8.767,91.500,188.1,0.00,1.01
564,09/29/15 05:49:59  AM,0.00,8.891,90.600,132.0,0.00,1.76
565,09/29/15 06:04:59  AM,0.00,8.220,92.800,158.6,0.00,1.51
566,09/29/15 06:19:59  AM,0.00,8.593,91.800,155.8,0.00,1.01
567,09/29/15 06:34:59  AM,0.00,8.469,92.600,129.2,0.00,0.50
568,09/29/15 06:49:59  AM,0.00,8.717,91.100,164.3,0.00,0.76
569,09/29/15 07:04:59  AM,0.00,7.820,95.200,161.5,0.00,0.25
570,09/29/15 07:19:59  AM,0.00,8.145,94.000,150.2,0.00,1.26
571,09/29/15 07:34:59  AM,0.00,8.568,92.000,155.8,0.00,0.76
572,09/29/15 07:49:59  AM,0.00,8.494,92.600,178.3,0.00,1.26
573,09/29/15 08:04:59  AM,0.00,7.970,94.000,189.5,0.00,0.76
574,09/29/15 08:19:59  AM,0.00,7.820,95.000,220.4,0.00,0.50
575,09/29/15 08:34:59  AM,0.00,9.460,91.700,220.4,0.00,0.00
576,09/29/15 08:49:59  AM,0.00,12.437,84.400,220.4,0.00,0.00
577,09/29/15 09:04:59  AM,0.00,12.751,84.000,216.2,0.00,1.26
578,09/29/15 09:19:59  AM,0.00,13.016,82.100,216.2,0.00,0.50
579,09/29/15 09:34:59  AM,0.00,13.016,79.000,216.2,0.00,0.76
580,09/29/15 09:49:59  AM,0.00,14.673,74.900,216.2,0.00,0.50
581,09/29/15 10:04:59  AM,0.00,15.055,73.700,216.2,0.00,0.76
582,09/29/15 10:19:59  AM,0.00,15.485,73.300,327.1,0.25,1.51
583,09/29/15 10:34:59  AM,0.00,15.867,72.600,297.6,0.25,1.51
584,09/29/15 10:49:59  AM,0.00,16.129,70.400,314.5,0.25,2.01
585,09/29/15 11:04:59  AM,0.00,17.534,67.500,341.2,0.00,1.26
586,09/29/15 11:19:59  AM,0.00,17.391,65.600,348.2,0.25,1.51
587,09/29/15 11:34:59  AM,0.00,18.343,62.000,331.3,0.50,1.76
588,09/29/15 11:49:59  AM,0.00,19.294,58.700,351.0,0.25,2.27
589,09/29/15 12:04:59  PM,0.00,19.555,57.200,61.8,0.25,1.26
590,09/29/15 12:19:59  PM,0.00,20.031,54.000,341.2,0.50,2.52
591,09/29/15 12:34:59  PM,0.00,20.436,54.100,7.0,0.00,2.27
592,09/29/15 12:49:59  PM,0.00,21.175,51.300,37.9,0.25,1.76
593,09/29/15 01:04:59  PM,0.00,21.246,52.200,331.3,0.25,2.01
594,09/29/15 01:19:59  PM,0.00,21.294,49.000,335.5,0.76,2.27
595,09/29/15 01:34:59  PM,0.00,21.772,47.300,338.3,0.50,2.01
596,09/29/15 01:49:59  PM,0.00,22.298,50.100,7.0,0.25,1.76
597,09/29/15 02:04:59  PM,0.00,21.867,48.900,47.7,0.00,1.51
598,09/29/15 02:19:59  PM,0.00,21.461,51.000,29.5,0.25,2.27
599,09/29/15 02:34:59  PM,0.00,21.533,49.500,36.5,0.25,2.01
600,09/29/15 02:49:59  PM,0.00,21.533,50.000,7.0,0.25,2.27
601,09/29/15 03:04:59  PM,0.00,20.722,49.000,336.9,1.01,3.02
602,09/29/15 03:19:59  PM,0.00,20.936,51.000,352.4,0.76,2.52
603,09/29/15 03:34:59  PM,0.00,21.246,50.000,352.4,0.25,2.52
604,09/29/15 03:49:59  PM,0.00,20.913,50.200,11.2,0.25,2.27
605,09/29/15 04:04:59  PM,0.00,20.960,50.900,40.7,0.00,1.26
606,09/29/15 04:19:59  PM,0.00,20.126,51.700,67.4,0.25,1.76
607,09/29/15 04:34:59  PM,0.00,20.460,52.300,39.3,0.25,1.76
608,09/29/15 04:49:59  PM,0.00,20.341,53.000,345.4,0.00,1.26
609,09/29/15 05:04:59  PM,0.00,19.912,54.500,39.3,0.00,1.26
610,09/29/15 05:19:59  PM,0.00,20.174,54.800,26.7,0.00,1.01
611,09/29/15 05:34:59  PM,0.00,19.532,55.000,18.3,0.00,0.76
612,09/29/15 05:49:59  PM,0.00,19.460,56.300,35.1,0.00,0.50
613,09/29/15 06:04:59  PM,0.00,16.773,70.800,35.1,0.00,0.00
614,09/29/15 06:19:59  PM,0.00,15.055,77.500,35.1,0.00,0.00
615,09/29/15 06:34:59  PM,0.00,14.050,82.300,35.1,0.00,0.00
616,09/29/15 06:49:59  PM,0.00,14.457,80.800,35.1,0.00,0.76
617,09/29/15 07:04:59  PM,0.00,13.546,85.600,40.7,0.00,0.50
618,09/29/15 07:19:59  PM,0.00,13.762,84.900,147.4,0.00,1.76
619,09/29/15 07:34:59  PM,0.00,13.425,84.300,164.3,0.00,2.01
620,09/29/15 07:49:59  PM,0.00,12.025,90.300,132.0,0.00,0.00
621,09/29/15 08:04:59  PM,0.00,12.389,88.500,139.0,0.00,0.76
622,09/29/15 08:19:59  PM,0.00,12.485,89.700,143.2,0.00,0.50
623,09/29/15 08:34:59  PM,0.00,12.268,90.700,144.6,0.00,0.50
624,09/29/15 08:49:59  PM,0.00,12.171,90.500,144.6,0.00,1.01
625,09/29/15 09:04:59  PM,0.00,12.316,89.300,146.0,0.00,0.76
626,09/29/15 09:19:59  PM,0.00,11.953,88.900,155.8,0.00,1.51
627,09/29/15 09:34:59  PM,0.00,11.565,90.000,160.0,0.00,0.50
628,09/29/15 09:49:59  PM,0.00,11.005,92.300,162.9,0.00,0.00
629,09/29/15 10:04:59  PM,0.00,12.171,89.400,171.3,0.00,1.26
630,09/29/15 10:19:59  PM,0.00,11.589,89.000,151.6,0.00,1.01
631,09/29/15 10:34:59  PM,0.00,11.637,89.200,157.2,0.00,0.50
632,09/29/15 10:49:59  PM,0.00,10.810,91.200,157.2,0.00,0.76
633,09/29/15 11:04:59  PM,0.00,11.005,93.000,160.0,0.00,0.76
634,09/29/15 11:19:59  PM,0.00,10.712,90.700,207.8,0.00,1.01
635,09/29/15 11:34:59  PM,0.00,10.980,91.200,154.4,0.00,0.76
636,09/29/15 11:49:59  PM,0.00,11.297,88.700,150.2,0.00,1.01
637,09/30/15 12:04:59  AM,0.00,11.078,88.100,143.2,0.00,1.01
638,09/30/15 12:19:59  AM,0.00,11.127,88.300,148.8,0.00,1.01
